2026-02-01 14:50:53,397 | INFO | Using game instance: python_tic_tac_toe
2026-02-02 14:56:35,763 | INFO | [42000/100000] DQN loss: 0.1842907816171646
2026-02-02 14:56:37,667 | INFO | [43000/100000] DQN loss: 0.20479710400104523
2026-02-02 14:56:39,705 | INFO | [44000/100000] DQN loss: 0.20823165774345398
2026-02-02 14:56:41,646 | INFO | [45000/100000] DQN loss: 0.16568557918071747
2026-02-02 14:56:43,672 | INFO | [46000/100000] DQN loss: 0.11777012050151825
2026-02-02 14:56:45,594 | INFO | [47000/100000] DQN loss: 0.08809273689985275
2026-02-02 14:56:47,486 | INFO | [48000/100000] DQN loss: 0.15342310070991516
2026-02-02 14:56:49,434 | INFO | [49000/100000] DQN loss: 0.21063067018985748
2026-02-02 14:56:51,284 | INFO | [50000/100000] DQN loss: 0.2103397697210312
2026-02-02 14:56:53,253 | INFO | [51000/100000] DQN loss: 0.2339228242635727
2026-02-02 14:56:55,191 | INFO | [52000/100000] DQN loss: 0.1905789077281952
2026-02-02 14:56:57,135 | INFO | [53000/100000] DQN loss: 0.18794898688793182
2026-02-02 14:56:59,067 | INFO | [54000/100000] DQN loss: 0.1745431125164032
2026-02-02 14:57:01,032 | INFO | [55000/100000] DQN loss: 0.16708841919898987
2026-02-02 14:57:02,922 | INFO | [56000/100000] DQN loss: 0.178836390376091
2026-02-02 14:57:04,865 | INFO | [57000/100000] DQN loss: 0.21598155796527863
2026-02-02 14:57:06,859 | INFO | [58000/100000] DQN loss: 0.1998697817325592
2026-02-02 14:57:08,753 | INFO | [59000/100000] DQN loss: 0.2356417328119278
2026-02-02 14:57:10,784 | INFO | [60000/100000] DQN loss: 0.15902464091777802
2026-02-02 14:57:12,700 | INFO | [61000/100000] DQN loss: 0.1471976488828659
2026-02-02 14:57:14,624 | INFO | [62000/100000] DQN loss: 0.1814865916967392
2026-02-02 14:57:16,613 | INFO | [63000/100000] DQN loss: 0.17697422206401825
2026-02-02 14:57:18,818 | INFO | [64000/100000] DQN loss: 0.1505124568939209
2026-02-02 14:57:20,959 | INFO | [65000/100000] DQN loss: 0.23710590600967407
2026-02-02 14:57:22,975 | INFO | [66000/100000] DQN loss: 0.15902753174304962
2026-02-02 14:57:25,072 | INFO | [67000/100000] DQN loss: 0.21730491518974304
2026-02-02 14:57:27,021 | INFO | [68000/100000] DQN loss: 0.18885168433189392
2026-02-02 14:57:29,030 | INFO | [69000/100000] DQN loss: 0.18298301100730896
2026-02-02 14:57:31,078 | INFO | [70000/100000] DQN loss: 0.26932835578918457
2026-02-02 14:57:33,106 | INFO | [71000/100000] DQN loss: 0.23659689724445343
2026-02-02 14:57:34,972 | INFO | [72000/100000] DQN loss: 0.16718818247318268
2026-02-02 14:57:36,868 | INFO | [73000/100000] DQN loss: 0.16189640760421753
2026-02-02 14:57:38,793 | INFO | [74000/100000] DQN loss: 0.15969495475292206
2026-02-02 14:57:40,646 | INFO | [75000/100000] DQN loss: 0.18174955248832703
2026-02-02 14:57:42,515 | INFO | [76000/100000] DQN loss: 0.13589754700660706
2026-02-02 14:57:44,352 | INFO | [77000/100000] DQN loss: 0.20839719474315643
2026-02-02 14:57:46,288 | INFO | [78000/100000] DQN loss: 0.15839450061321259
2026-02-02 14:57:48,282 | INFO | [79000/100000] DQN loss: 0.26620593667030334
2026-02-02 14:57:50,404 | INFO | [80000/100000] DQN loss: 0.17055678367614746
2026-02-02 14:57:52,374 | INFO | [81000/100000] DQN loss: 0.19196614623069763
2026-02-02 14:57:54,236 | INFO | [82000/100000] DQN loss: 0.2031497210264206
2026-02-02 14:57:56,167 | INFO | [83000/100000] DQN loss: 0.19919687509536743
2026-02-02 14:57:57,984 | INFO | [84000/100000] DQN loss: 0.1278621107339859
2026-02-02 14:58:00,022 | INFO | [85000/100000] DQN loss: 0.1702587753534317
2026-02-02 14:58:01,952 | INFO | [86000/100000] DQN loss: 0.2326090931892395
2026-02-02 14:58:03,898 | INFO | [87000/100000] DQN loss: 0.1910209357738495
2026-02-02 14:58:05,828 | INFO | [88000/100000] DQN loss: 0.22364164888858795
2026-02-02 14:58:07,743 | INFO | [89000/100000] DQN loss: 0.2116260528564453
2026-02-02 14:58:09,606 | INFO | [90000/100000] DQN loss: 0.1755283772945404
2026-02-02 14:58:11,726 | INFO | [91000/100000] DQN loss: 0.1726236641407013
2026-02-02 14:58:13,730 | INFO | [92000/100000] DQN loss: 0.23795542120933533
2026-02-02 14:58:15,635 | INFO | [93000/100000] DQN loss: 0.16915524005889893
2026-02-02 14:58:17,481 | INFO | [94000/100000] DQN loss: 0.13856114447116852
2026-02-02 14:58:19,412 | INFO | [95000/100000] DQN loss: 0.1501501351594925
2026-02-02 14:58:21,351 | INFO | [96000/100000] DQN loss: 0.20220571756362915
2026-02-02 14:58:23,224 | INFO | [97000/100000] DQN loss: 0.15050411224365234
2026-02-02 14:58:25,122 | INFO | [98000/100000] DQN loss: 0.16850949823856354
2026-02-02 14:58:27,076 | INFO | [99000/100000] DQN loss: 0.12427826225757599
2026-02-02 14:58:30,670 | INFO | Mean episode rewards: [0.964 0.791]
2026-02-02 14:59:02,834 | INFO | Using game instance: python_tic_tac_toe
2026-02-02 14:59:04,966 | INFO | [1000/100000] DQN loss: 0.2346423864364624
2026-02-02 14:59:06,678 | INFO | [2000/100000] DQN loss: 0.21593743562698364
2026-02-02 14:59:08,482 | INFO | [3000/100000] DQN loss: 0.11952095478773117
2026-02-02 14:59:10,440 | INFO | [4000/100000] DQN loss: 0.2076217532157898
2026-02-02 14:59:12,312 | INFO | [5000/100000] DQN loss: 0.28551408648490906
2026-02-02 14:59:14,139 | INFO | [6000/100000] DQN loss: 0.2112591564655304
2026-02-02 14:59:16,036 | INFO | [7000/100000] DQN loss: 0.1334540694952011
2026-02-02 14:59:17,849 | INFO | [8000/100000] DQN loss: 0.2068534791469574
2026-02-02 14:59:19,664 | INFO | [9000/100000] DQN loss: 0.184369757771492
2026-02-02 14:59:21,460 | INFO | [10000/100000] DQN loss: 0.20977474749088287
2026-02-02 14:59:23,283 | INFO | [11000/100000] DQN loss: 0.24295338988304138
2026-02-02 14:59:25,114 | INFO | [12000/100000] DQN loss: 0.23560824990272522
2026-02-02 14:59:27,003 | INFO | [13000/100000] DQN loss: 0.20254400372505188
2026-02-02 14:59:28,824 | INFO | [14000/100000] DQN loss: 0.17445865273475647
2026-02-02 14:59:30,686 | INFO | [15000/100000] DQN loss: 0.17819389700889587
2026-02-02 14:59:32,530 | INFO | [16000/100000] DQN loss: 0.1907322108745575
2026-02-02 14:59:34,374 | INFO | [17000/100000] DQN loss: 0.14699417352676392
2026-02-02 14:59:36,253 | INFO | [18000/100000] DQN loss: 0.14757870137691498
2026-02-02 14:59:38,077 | INFO | [19000/100000] DQN loss: 0.19258005917072296
2026-02-02 14:59:40,008 | INFO | [20000/100000] DQN loss: 0.11008995771408081
2026-02-02 14:59:41,853 | INFO | [21000/100000] DQN loss: 0.17968502640724182
2026-02-02 14:59:43,734 | INFO | [22000/100000] DQN loss: 0.15558764338493347
2026-02-02 14:59:45,587 | INFO | [23000/100000] DQN loss: 0.18282605707645416
2026-02-02 14:59:47,446 | INFO | [24000/100000] DQN loss: 0.22217752039432526
2026-02-02 14:59:49,264 | INFO | [25000/100000] DQN loss: 0.18762801587581635
2026-02-02 14:59:51,102 | INFO | [26000/100000] DQN loss: 0.18584023416042328
2026-02-02 14:59:52,926 | INFO | [27000/100000] DQN loss: 0.15915308892726898
2026-02-02 14:59:54,771 | INFO | [28000/100000] DQN loss: 0.13380473852157593
2026-02-02 14:59:56,713 | INFO | [29000/100000] DQN loss: 0.21345531940460205
2026-02-02 14:59:58,652 | INFO | [30000/100000] DQN loss: 0.19877822697162628
2026-02-02 15:00:00,685 | INFO | [31000/100000] DQN loss: 0.1724739372730255
2026-02-02 15:00:02,549 | INFO | [32000/100000] DQN loss: 0.1399313509464264
2026-02-02 15:00:04,391 | INFO | [33000/100000] DQN loss: 0.23310790956020355
2026-02-02 15:00:06,297 | INFO | [34000/100000] DQN loss: 0.24425840377807617
2026-02-02 15:00:08,123 | INFO | [35000/100000] DQN loss: 0.10882417857646942
2026-02-02 15:00:09,970 | INFO | [36000/100000] DQN loss: 0.1683904528617859
2026-02-02 15:00:11,851 | INFO | [37000/100000] DQN loss: 0.2414475530385971
2026-02-02 15:00:13,771 | INFO | [38000/100000] DQN loss: 0.2523437440395355
2026-02-02 15:00:15,638 | INFO | [39000/100000] DQN loss: 0.12857823073863983
